Nepali_Audio,Nepali_Script,English_Script,English_Audio
MDNN34.wav,नेपाली जाति शान्ति र अध्यात्मिक शिक्षाको आलोक विश्वभर फिजाउन र स्वावलम्बी एवं आत्मनिर्भर बनी विश्वमा आफ्नो गौरव पुनर्जागृत गर्न उद्यत रहनेछ,my dream nepal will not remain lost in the fog of illiteracy and ignorance,MDNE33.wav
MDNN35.wav,यसरी मुलुकमा शिक्षा र चेतनाको झुल्केघाम उदाउँदा हिमालयले मुसुक्क मुस्काएर त्यस घामलाई मीठो स्वागत गर्नेछ,the dim light of awareness will shine in the courtyards of mostly illiterate nepali households the rays of knowledge will illuminate,MDNE34.wav
MDNN36.wav,मेरो सपनाको नेपालको नयाँ कायाकल्प हुनेछ,the educated class will escape the misfortune of becoming lifelong dependents by seeking jobs after acquiring expensive education,MDNE35.wav
MDNN37.wav,अतीतका गौरवगाथाहरूको संस्मरण गर्दै तिनको साहसिक अनुसरण हुनेछ,by obtaining practical technical and vocational education the educated will stand on their own feet,MDNE36.wav
MDNN38.wav,यहाँका माटाबाट वेदव्यासले अठार पुराणको रचना गर्दै परोपकारी भावनाको सञ्जीवनी फिंजाएको कुराको सम्झना हुनेछ,opportunities for education and facilities will not remain concentrated only in cities schools and colleges will be established in every village,MDNE37.wav
MDNN39.wav,यहीँ माटामा उदाएका एसियाकै ज्योतिर्पुञ्ज गौतम बुद्धले विश्वभर नै शान्तिको सन्देश फिँजाएको कुराको स्मरण हुनेछ,the nepali people will strive to spread the light of peace and spiritual education across the world becoming selfreliant and independent while reawakening nepals pride on the global stage,MDNE38.wav
MDNN40.wav,यहीँकै उर्वर माटाका जन्मेर आत्माहुति दिने वीरवीराङ्गनाहरूको अदम्य साहसको गुणगान हुनेछ अनि तिनकै सम्झना र गुणगानमात्र होइन तिनका सत्कार्यहरूको अनुसरण पनि हुनेछ,as the sunlight of education and awareness rises in the country the himalayas will smile warmly to welcome that light,MDNE39.wav
MDNN41.wav,मेरो सपनाको नेपालमा बुद्धको जन्मस्थल लुम्बिनीमा बौद्ध विश्वविद्यालयको स्थापना हुनेछ,my dream nepal will undergo a new transformation,MDNE40.wav
MDNN42.wav,अनि विश्वशान्तिको अजस्र स्रोत विश्वभर फिँजिनेछ,the glorious tales of the past will be remembered and their courageous lessons will be followed,MDNE41.wav
MDNN43.wav,विश्वभरिका युद्धपिपासुहरूलाई ल्याएर सोही विश्वविद्यालयको प्रयोगशालामा मानसिक उपचार गरिनेछ,it will recall how vedavyas composed the eighteen puranas from this very soil spreading the lifegiving nectar of altruism,MDNE42.wav
MDNN44.wav,शान्तिको सञ्जीवनी पिलाइनेछ अनि स्नेह,it will remember how gautam buddha the light of asia who emerged from this soil spread the message of peace across the world,MDNE43.wav
MDNN45.wav,विश्वबन्धुत्व र सद्भावनाको जडीबुटी दिलाइनेछ र सत्य र अहिंसाको वनौषधी पान गराउँदै तमाम विकृतिका ग्रन्थिहरूको शल्यक्रिया गरिनेछ,the indomitable courage of the brave men and women born in this fertile soil who sacrificed their lives will be sung in praise,MDNE44.wav
MDNN46.wav,मेरो सपनाको नेपालमा वीर वीराङ्गनाहरूले पुनर्जन्म लिनेछन्,not only will they be remembered and honored but their noble deeds will also be followed,MDNE45.wav
MDNN47.wav,यहाँको माटाबाट नयाँनयाँ जानकी जन्मनेछन् हिउँबाट साहसिक पासाङ् जन्मनेछन्,in my dream nepal a buddhist university will be established in lumbini the birthplace of buddha,MDNE46.wav
MDNN48.wav,नालापानीका बलभद्र कालापानीबाट पुनर्जन्म लिएर खुकुरीमा साँध लगाउँदै उदाउनेछन्,and an inexhaustible source of world peace will spread across the globe,MDNE47.wav
MDNN49.wav,देशभक्तको भावना पुनर्जागृत गर्न भक्ति थापा नयाँ शक्तिसाथ आउनेछन्,warmongers from around the world will be brought to this universitys laboratories for mental healing,MDNE48.wav
MDNN50.wav,वर्षमा एक दिन बन्द कोठाभित्र बसेर शहीदप्रति ओठेभक्ति देखाइनेछैन शहीदका सपनालाई विपनामा अनुवाद गर्न नयाँनयाँ वीरहरू जन्मनेछन्,they will be given the nectar of peace and the essence of love,MDNE49.wav
MDNN51.wav,यहाँ शहीदको खेती गरेर आफ्नो भकारी भरिनेछैन अनि शहीदपरिवारका आँसुको मदिरापान पनि गरिनेछैन,the herbs of universal brotherhood and goodwill,MDNE50.wav
MDNN52.wav,खाऊँखाऊँ र लाऊंलाऊँको उमेरमा कान्छा र बहादुर    भएर विदेशका जुठ्यानमा नेपालीका सन्तानहरूले हात कुहाउनेछैनन्,and they will undergo surgeries to remove the knots of all kinds of distortions through the medicine of truth and nonviolence,MDNE51.wav
MDNN53.wav,नेपालीहरूले भाडाको बन्दुक बोकेर पराइको जितका लागि आफूलाई उत्सर्ग गर्नेछैनन्,in my dream nepal brave men and women will be reborn,MDNE52.wav
MDNN54.wav,विदेशी नरकगृहमा नेपाली नारीहरूले नारकीय पीडा भोग्दै जिउँदो लास बन्नुपर्नेछैन,from this soil new janakis will be born from the snow courageous pasangs will emerge,MDNE53.wav
MDNN55.wav,भोक रोग र शोकको पीडाबाट मेरो मुलुकले मुक्ति पाउनेछ काम र मामका लागि तमाम नेपालीहरूले विदेशीको दरबान कुल्ली बहादुर र कान्छा बन्नुपर्नेछैन,balbhadra of nalapani will be reborn from kalapani sharpening his khukuri and rising again,MDNE54.wav
